customer_id,gender,age,signup_date,subscription_type,monthly_fee,tenure_months,last_activity_date,num_logins_last_month,avg_watch_time_hours,num_complaints,used_discount,payment_method,auto_renew,country,device_type,has_multiple_profiles,support_tickets_last_year,churn
CUST00984,Female,69,2024-03-19,Standard,20,13,2024-08-20,2,6.88,0,False,Debit Card,False,USA,SmartTV,False,0,0
CUST00985,Male,60,2024-07-19,Premium,30,9,2024-11-01,9,6.54,0,True,Debit Card,False,USA,SmartTV,False,1,0
CUST00986,Male,65,2024-12-31,Standard,20,4,2025-02-21,7,8.33,0,False,Credit Card,True,Germany,SmartTV,False,3,1
CUST00987,Male,44,2025-01-03,Basic,10,3,2025-03-16,4,15.61,1,False,Credit Card,True,UK,Desktop,False,0,0
CUST00988,Female,30,2023-01-12,Basic,10,27,2024-10-06,4,1.88,0,False,PayPal,True,India,Mobile,False,3,1
CUST00989,Female,58,2024-03-26,Basic,10,13,2024-12-17,9,1.92,1,True,Credit Card,True,India,Desktop,True,0,0
CUST00990,Male,35,2023-08-02,Basic,10,20,2025-01-21,5,7.85,1,True,Credit Card,False,Canada,SmartTV,False,1,0
CUST00991,Male,54,2023-05-20,Premium,30,23,2023-10-10,7,16.97,0,False,Credit Card,True,India,Mobile,False,1,0
CUST00992,Female,65,2024-04-10,Standard,20,12,2024-05-08,4,18.03,1,True,PayPal,True,India,SmartTV,False,1,0
CUST00993,Female,44,2024-08-30,Standard,20,8,2024-12-18,10,9.54,0,True,PayPal,False,Germany,Desktop,True,0,0
CUST00994,Male,52,2023-01-07,Premium,30,27,2024-05-20,5,11.93,0,True,PayPal,True,Germany,Desktop,True,0,0
CUST00995,Female,52,2023-01-31,Premium,30,27,2024-03-15,6,3.17,1,False,PayPal,False,Germany,Desktop,False,0,1
CUST00996,Male,27,2024-03-17,Standard,20,13,2024-05-09,3,1.07,0,True,PayPal,True,Canada,Desktop,True,1,0
CUST00997,Male,18,2022-08-10,Standard,20,32,2023-04-17,10,16.83,1,True,Debit Card,True,USA,Desktop,True,1,0
CUST00998,Female,35,2024-12-18,Basic,10,4,2024-12-30,7,2.71,0,True,Credit Card,False,USA,Desktop,False,0,0
CUST00999,Female,27,2023-02-17,Basic,10,26,2023-12-11,6,9.34,0,True,Credit Card,False,Germany,Mobile,True,4,0
CUST01000,Female,64,2023-12-08,Basic,10,16,2024-11-14,3,2.01,0,False,Debit Card,True,UK,Desktop,False,0,0
CUST01001,Male,50,2025-03-16,Premium,30,1,2025-03-19,5,9.21,0,True,PayPal,True,Canada,Mobile,True,0,1
CUST01002,Male,65,2025-01-05,Basic,10,3,2025-02-12,6,17.01,0,True,PayPal,False,UK,Mobile,True,1,0
CUST01003,Male,18,2023-03-13,Premium,30,25,2023-12-14,8,9.27,1,False,Credit Card,True,Canada,SmartTV,False,0,0
CUST01004,Male,25,2023-06-27,Basic,10,22,2023-07-12,10,12.62,0,False,Credit Card,False,USA,Mobile,True,2,1
CUST01005,Male,43,2025-03-18,Basic,10,1,2025-03-24,2,1.93,0,True,PayPal,True,Germany,Desktop,True,2,1
CUST01006,Male,66,2023-06-09,Premium,30,22,2023-08-26,4,6.79,0,False,PayPal,True,India,SmartTV,True,0,0
CUST01007,Male,63,2023-02-14,Premium,30,26,2023-06-06,4,17.18,1,False,Debit Card,False,USA,Mobile,True,0,1
CUST01008,Male,56,2024-11-04,Premium,30,5,2025-03-25,8,11.44,0,True,PayPal,False,USA,Mobile,True,2,0
CUST01009,Male,69,2024-03-01,Premium,30,13,2024-08-26,3,12.41,0,False,PayPal,True,USA,Desktop,True,1,0
CUST01010,Female,69,2024-07-21,Basic,10,9,2025-03-17,1,17.75,1,False,Credit Card,False,Germany,Desktop,True,2,0
CUST01011,Female,69,2024-01-30,Standard,20,15,2024-11-19,5,0.72,0,True,PayPal,False,USA,SmartTV,True,2,1
CUST01012,Female,43,2025-04-17,Standard,20,0,2025-04-17,6,6.14,0,False,Credit Card,True,Canada,Desktop,False,2,0
CUST01013,Female,22,2022-06-13,Standard,20,34,2024-08-04,6,8.68,0,True,Credit Card,False,UK,Desktop,False,0,0
CUST01014,Female,42,2024-05-08,Premium,30,11,2025-02-03,3,1.83,0,True,PayPal,False,USA,Mobile,False,2,1
CUST01015,Male,50,2024-06-02,Premium,30,10,2024-06-22,5,10.26,1,True,Credit Card,True,Germany,Mobile,True,1,0
CUST01016,Male,50,2022-07-13,Standard,20,33,2023-07-16,3,0.61,0,True,Debit Card,True,Germany,Desktop,False,2,0
CUST01017,Male,51,2024-07-09,Basic,10,9,2025-02-01,5,15.61,0,True,Debit Card,False,Canada,SmartTV,False,1,0
CUST01018,Female,32,2023-12-08,Basic,10,16,2024-01-21,8,18.74,2,False,Debit Card,False,Germany,Desktop,True,1,0
CUST01019,Female,32,2022-10-25,Premium,30,30,2023-02-08,6,13.81,2,True,Credit Card,False,Canada,Desktop,False,1,0
CUST01020,Female,34,2023-02-15,Standard,20,26,2023-03-31,0,5.58,0,False,PayPal,True,Canada,Desktop,False,1,1
CUST01021,Female,67,2025-04-10,Basic,10,0,2025-04-15,2,4.74,3,False,PayPal,True,India,SmartTV,True,0,0
CUST01022,Male,35,2024-07-31,Basic,10,9,2025-03-25,1,17.14,1,False,Credit Card,False,USA,Desktop,False,2,0
CUST01023,Female,55,2024-09-13,Standard,20,7,2024-10-04,6,17.79,0,False,PayPal,True,India,Desktop,False,0,0
CUST01024,Female,32,2023-03-08,Premium,30,25,2024-05-01,4,10.46,0,False,PayPal,True,USA,Desktop,False,1,0
CUST01025,Female,64,2023-11-15,Basic,10,17,2024-03-23,5,16.43,0,True,Credit Card,False,Canada,Mobile,True,0,1
CUST01026,Male,32,2023-02-09,Basic,10,26,2024-03-06,10,15.26,0,True,Credit Card,False,UK,Mobile,False,0,1
CUST01027,Female,48,2024-07-09,Premium,30,9,2024-12-06,4,5.81,0,True,Debit Card,True,Germany,Mobile,True,2,1
CUST01028,Male,33,2022-05-28,Basic,10,35,2024-01-14,3,11.84,0,False,PayPal,False,UK,Desktop,False,1,1
CUST01029,Male,37,2024-10-30,Standard,20,6,2024-11-21,6,4.14,1,True,PayPal,False,USA,Mobile,True,3,0
CUST01030,Female,41,2024-04-02,Basic,10,12,2024-06-27,6,17.51,1,False,Credit Card,True,Canada,SmartTV,True,0,0
CUST01031,Female,22,2024-10-21,Standard,20,6,2025-04-20,6,19.12,0,True,Credit Card,False,USA,SmartTV,False,1,1
CUST01032,Male,62,2022-06-10,Standard,20,34,2023-01-07,4,8.81,1,True,Debit Card,True,USA,SmartTV,True,0,1
CUST01033,Male,46,2024-07-13,Basic,10,9,2024-09-04,2,14.8,0,True,PayPal,True,UK,Desktop,True,1,0
CUST01034,Male,43,2023-12-26,Standard,20,16,2024-08-18,9,15.69,1,False,Credit Card,True,UK,Mobile,True,1,0
CUST01035,Female,66,2023-05-06,Basic,10,23,2024-07-25,4,2.42,0,False,Debit Card,True,USA,Desktop,True,0,1
CUST01036,Female,65,2023-06-02,Premium,30,22,2024-08-17,6,18.98,2,False,PayPal,True,India,Desktop,False,1,1
CUST01037,Male,24,2022-10-31,Basic,10,30,2024-12-28,6,8.07,1,True,PayPal,True,Germany,Desktop,False,4,1
CUST01038,Male,25,2022-08-15,Standard,20,32,2024-10-05,12,1.28,0,True,PayPal,False,USA,Desktop,True,1,1
CUST01039,Female,59,2024-02-14,Basic,10,14,2025-02-26,1,10.99,1,True,Debit Card,False,Canada,Desktop,False,2,0
CUST01040,Male,59,2023-03-13,Basic,10,25,2023-07-10,3,5.2,1,True,Debit Card,True,USA,Desktop,False,0,0
CUST01041,Female,43,2022-07-03,Basic,10,33,2024-09-11,4,5.05,1,False,Debit Card,True,India,Desktop,False,2,0
CUST01042,Male,25,2022-05-05,Premium,30,35,2023-04-11,5,9.94,0,False,PayPal,False,Canada,Mobile,False,1,1
CUST01043,Female,21,2023-01-02,Standard,20,27,2024-04-21,7,8.25,0,False,Credit Card,False,USA,SmartTV,True,2,1
CUST01044,Male,63,2024-08-11,Standard,20,8,2025-03-07,6,5.39,0,True,PayPal,False,Canada,SmartTV,False,1,0
CUST01045,Male,33,2024-06-07,Premium,30,10,2024-09-02,5,16.05,0,True,Debit Card,False,Germany,Desktop,True,0,1
CUST01046,Male,31,2022-07-02,Standard,20,33,2025-03-04,5,10.74,0,True,Debit Card,True,Canada,Desktop,False,2,1
CUST01047,Male,58,2023-04-05,Basic,10,24,2024-04-23,7,12.76,0,True,Debit Card,False,USA,Mobile,True,0,0
CUST01048,Male,19,2022-12-31,Standard,20,28,2024-09-26,3,1.08,0,True,Credit Card,True,Canada,Mobile,False,1,0
CUST01049,Male,47,2024-02-29,Basic,10,14,2024-08-10,3,1.05,0,False,Debit Card,False,India,SmartTV,False,0,1
CUST01050,Male,22,2024-01-21,Standard,20,15,2024-02-12,8,8.95,0,True,PayPal,True,Germany,Desktop,True,1,0
CUST01051,Male,51,2023-04-14,Premium,30,24,2024-12-29,6,14.79,1,False,Debit Card,True,Germany,Mobile,True,0,1
CUST01052,Female,38,2025-02-28,Standard,20,2,2025-04-10,4,19.69,0,False,PayPal,True,India,Mobile,False,0,1
CUST01053,Male,66,2024-07-12,Premium,30,9,2025-01-04,5,7.94,0,False,PayPal,True,USA,SmartTV,False,0,0
CUST01054,Male,34,2024-11-27,Standard,20,5,2024-12-19,4,6.81,0,False,Debit Card,False,Canada,SmartTV,False,1,1
CUST01055,Male,48,2024-03-04,Standard,20,13,2025-01-26,6,8.58,1,True,PayPal,False,USA,SmartTV,True,0,0
CUST01056,Male,32,2024-01-19,Basic,10,15,2024-12-18,2,7.82,0,False,Credit Card,True,Canada,Desktop,False,0,1
CUST01057,Male,62,2022-06-12,Basic,10,34,2024-11-06,5,5.78,1,False,Credit Card,False,USA,Mobile,True,1,0
CUST01058,Male,66,2025-02-14,Standard,20,2,2025-04-13,7,7.26,0,False,Debit Card,True,Germany,SmartTV,False,1,1
CUST01059,Male,34,2023-09-30,Premium,30,19,2024-06-24,6,7.13,0,False,PayPal,False,USA,Mobile,True,2,0
CUST01060,Male,50,2024-09-13,Basic,10,7,2024-09-21,7,10.28,3,False,Debit Card,False,USA,Desktop,True,0,1
CUST01061,Male,19,2022-06-03,Premium,30,34,2022-06-05,7,10.13,2,True,PayPal,True,Canada,Desktop,True,1,1
CUST01062,Male,26,2024-04-28,Basic,10,12,2024-08-15,11,8.06,1,False,Debit Card,True,Canada,SmartTV,False,2,0
CUST01063,Female,19,2024-03-09,Premium,30,13,2024-06-16,3,2.94,0,False,PayPal,True,UK,Mobile,False,3,1
CUST01064,Male,45,2022-07-05,Premium,30,33,2023-06-04,3,6.06,0,False,Debit Card,True,Germany,SmartTV,True,1,0
CUST01065,Male,32,2022-11-11,Premium,30,29,2024-08-30,5,1.11,0,True,Debit Card,False,India,Desktop,True,0,0
CUST01066,Male,24,2024-04-01,Standard,20,12,2024-10-24,5,1.04,1,True,Credit Card,True,Germany,Mobile,True,0,0
CUST01067,Female,47,2024-01-29,Basic,10,15,2024-10-25,6,12.84,1,True,Credit Card,True,India,Mobile,False,1,0
CUST01068,Male,48,2022-04-29,Basic,10,36,2022-04-29,4,18.21,1,False,Debit Card,True,Germany,Mobile,True,1,0
CUST01069,Female,44,2023-11-26,Standard,20,17,2024-04-05,5,19.8,0,False,PayPal,True,Germany,Mobile,True,1,0
CUST01070,Male,37,2024-10-07,Standard,20,6,2025-03-27,1,13.94,2,False,Credit Card,False,India,Mobile,False,0,1
CUST01071,Female,20,2023-07-18,Premium,30,21,2024-10-20,11,11.2,0,True,Credit Card,False,USA,Mobile,False,0,1
CUST01072,Female,51,2024-12-28,Premium,30,4,2025-03-11,4,6.8,0,False,PayPal,False,Germany,Mobile,False,1,0
CUST01073,Female,50,2024-05-01,Standard,20,11,2024-07-27,6,16.77,0,True,PayPal,False,Canada,SmartTV,True,1,0
CUST01074,Female,57,2022-09-14,Basic,10,31,2022-11-21,4,1.13,1,False,Debit Card,False,India,Desktop,True,1,1
CUST01075,Male,58,2022-05-26,Basic,10,35,2023-07-05,8,11.11,1,True,Debit Card,True,UK,SmartTV,False,4,1
CUST01076,Female,45,2024-07-24,Premium,30,9,2024-12-28,5,12.13,0,False,Credit Card,True,Germany,Mobile,False,0,0
CUST01077,Female,44,2022-10-01,Basic,10,30,2023-01-16,4,6.93,0,True,Debit Card,True,Canada,SmartTV,True,0,0
CUST01078,Male,32,2024-01-06,Standard,20,15,2024-09-02,3,16.14,1,True,Credit Card,True,UK,Desktop,False,0,0
CUST01079,Male,63,2024-02-16,Basic,10,14,2024-10-18,6,13.27,0,False,Credit Card,False,USA,Desktop,True,0,0
CUST01080,Male,34,2023-06-22,Standard,20,22,2023-08-17,6,11.69,0,False,Debit Card,True,India,Mobile,False,0,0
CUST01081,Male,21,2023-05-07,Standard,20,23,2024-11-04,1,17.77,0,False,Credit Card,True,India,SmartTV,True,1,1
CUST01082,Female,44,2024-09-26,Basic,10,7,2025-02-23,7,0.54,0,False,Debit Card,False,USA,Desktop,True,0,1
CUST01083,Female,59,2023-08-23,Premium,30,20,2024-03-14,6,11.11,1,False,Debit Card,True,Canada,Desktop,True,1,0
CUST01084,Female,35,2024-12-27,Basic,10,4,2025-01-08,7,6.3,0,False,Credit Card,True,USA,SmartTV,False,0,1
CUST01085,Male,66,2024-07-15,Premium,30,9,2024-07-19,5,19.74,0,True,Credit Card,False,Canada,SmartTV,False,0,1
CUST01086,Female,64,2022-12-30,Premium,30,28,2024-08-03,7,10.43,0,True,Credit Card,False,Canada,Desktop,False,3,0
CUST01087,Female,31,2024-11-26,Standard,20,5,2025-01-21,5,9.52,0,True,Debit Card,True,Germany,Mobile,True,2,0
CUST01088,Female,25,2022-10-24,Premium,30,30,2024-06-30,2,8.07,0,True,Debit Card,False,Germany,SmartTV,False,1,1
CUST01089,Male,37,2023-01-16,Premium,30,27,2023-04-26,3,13.67,1,False,Debit Card,True,Canada,Desktop,True,3,1
CUST01090,Female,63,2024-07-27,Premium,30,9,2024-10-12,5,5.82,0,False,Debit Card,False,UK,Mobile,False,0,0
CUST01091,Male,60,2024-08-24,Basic,10,8,2025-03-27,3,7.26,0,True,Debit Card,True,Canada,Desktop,True,0,0
CUST01092,Female,36,2024-12-06,Premium,30,4,2025-01-01,3,13.85,0,True,Credit Card,False,India,Mobile,False,2,0
CUST01093,Male,49,2024-09-10,Basic,10,7,2024-11-22,6,17.15,1,False,Debit Card,True,UK,Desktop,False,1,0
CUST01094,Male,31,2022-10-11,Standard,20,30,2024-11-24,3,9.17,2,False,PayPal,True,India,Desktop,True,0,0
CUST01095,Female,25,2022-08-06,Basic,10,32,2023-04-22,5,10.96,1,False,PayPal,True,UK,Desktop,True,1,0
CUST01096,Male,60,2023-05-10,Basic,10,23,2023-05-13,1,13.74,1,True,Debit Card,True,UK,SmartTV,True,0,1
CUST01097,Female,68,2023-11-27,Basic,10,17,2024-03-02,6,9.22,1,False,Credit Card,True,Germany,Desktop,True,1,0
CUST01098,Male,39,2025-01-30,Basic,10,3,2025-02-15,4,17.92,3,True,Credit Card,False,USA,Desktop,False,0,1
CUST01099,Female,57,2025-03-13,Basic,10,1,2025-04-19,5,8.9,0,True,Debit Card,True,Germany,Desktop,True,1,0
CUST01100,Female,69,2025-02-23,Standard,20,2,2025-04-23,3,15.93,0,False,PayPal,True,Canada,SmartTV,True,0,0
CUST01101,Male,62,2024-05-18,Premium,30,11,2024-12-07,4,17.0,1,False,PayPal,False,UK,Desktop,False,1,1
CUST01102,Female,35,2024-08-19,Standard,20,8,2025-02-04,7,13.34,0,False,Debit Card,False,India,Desktop,False,1,0
CUST01103,Male,65,2023-09-17,Basic,10,19,2024-07-01,10,14.74,0,False,Credit Card,False,UK,Mobile,True,0,0
CUST01104,Female,53,2024-07-24,Standard,20,9,2025-04-04,5,16.89,0,True,Credit Card,True,Germany,Mobile,False,0,1
CUST01105,Female,18,2024-08-06,Standard,20,8,2024-10-15,3,14.19,0,False,Debit Card,True,UK,Mobile,False,0,0
CUST01106,Male,22,2025-04-05,Premium,30,0,2025-04-15,8,18.73,0,True,Credit Card,False,India,SmartTV,True,1,0
CUST01107,Female,44,2025-04-13,Basic,10,0,2025-04-16,5,7.85,0,False,PayPal,True,India,Desktop,True,3,0
CUST01108,Male,61,2023-10-11,Premium,30,18,2024-09-24,6,2.69,1,False,Credit Card,True,Germany,Desktop,True,1,0
CUST01109,Male,31,2022-06-25,Premium,30,34,2025-01-31,4,6.36,0,True,PayPal,True,UK,Mobile,True,2,0
CUST01110,Female,18,2022-10-09,Basic,10,30,2023-07-09,1,13.88,0,True,Credit Card,False,India,Mobile,False,2,0
CUST01111,Male,31,2023-04-21,Premium,30,24,2025-03-19,3,5.2,0,True,Debit Card,True,UK,Mobile,False,2,0
CUST01112,Female,24,2023-04-15,Standard,20,24,2025-01-24,5,4.91,1,False,Credit Card,True,UK,Desktop,False,0,1
CUST01113,Female,46,2024-10-23,Premium,30,6,2024-12-22,6,3.65,0,False,PayPal,False,Germany,Mobile,True,1,0
CUST01114,Male,58,2023-03-16,Standard,20,25,2024-06-04,4,17.22,0,True,Debit Card,False,Germany,Desktop,True,2,0
CUST01115,Male,29,2022-12-05,Premium,30,28,2023-06-28,7,7.94,0,False,Credit Card,True,USA,SmartTV,False,0,0
CUST01116,Female,33,2023-06-30,Standard,20,22,2023-10-09,4,11.28,1,False,PayPal,True,Germany,Mobile,False,0,0
CUST01117,Male,35,2024-01-03,Premium,30,15,2024-04-04,3,12.17,1,True,Credit Card,True,Canada,Desktop,False,1,0
CUST01118,Male,43,2024-04-04,Basic,10,12,2025-02-01,7,12.44,0,True,Debit Card,True,UK,Mobile,False,2,1
CUST01119,Female,19,2024-08-18,Basic,10,8,2025-04-22,4,15.45,0,False,PayPal,True,USA,Desktop,False,0,0
CUST01120,Male,58,2024-04-24,Premium,30,12,2025-02-25,1,18.22,2,True,Credit Card,True,India,Desktop,True,0,1
CUST01121,Male,23,2024-02-02,Premium,30,14,2025-03-11,3,4.14,0,False,Debit Card,True,USA,SmartTV,True,1,1
CUST01122,Female,32,2024-07-14,Premium,30,9,2024-08-19,9,16.62,1,True,Credit Card,False,Germany,Desktop,False,0,1
CUST01123,Male,66,2024-04-21,Basic,10,12,2024-08-15,6,17.91,1,False,Debit Card,False,India,Mobile,True,0,1
CUST01124,Female,65,2023-01-12,Basic,10,27,2025-01-15,7,9.35,0,True,Debit Card,True,Germany,Mobile,False,1,0
CUST01125,Male,61,2024-05-11,Standard,20,11,2024-07-27,5,11.42,0,True,Credit Card,False,Canada,Mobile,False,1,1
CUST01126,Male,65,2024-11-26,Basic,10,5,2025-04-18,4,4.61,0,True,Debit Card,True,India,SmartTV,True,1,1
CUST01127,Male,54,2022-06-17,Standard,20,34,2023-11-08,2,2.25,0,False,PayPal,True,USA,SmartTV,False,2,0
CUST01128,Male,26,2023-03-26,Premium,30,25,2023-10-11,5,6.06,0,False,Credit Card,False,Germany,Desktop,False,0,0
CUST01129,Male,25,2024-04-11,Standard,20,12,2025-03-15,4,12.81,0,False,Debit Card,True,UK,Desktop,False,1,0
CUST01130,Female,32,2022-11-18,Standard,20,29,2024-03-26,6,17.86,1,False,PayPal,False,India,Mobile,False,1,0
CUST01131,Female,47,2024-10-02,Premium,30,6,2025-02-26,2,11.36,1,True,PayPal,False,India,SmartTV,False,0,1
CUST01132,Female,49,2024-09-26,Basic,10,7,2024-10-01,5,14.55,1,True,Credit Card,True,Germany,SmartTV,True,2,0
CUST01133,Male,59,2025-02-20,Premium,30,2,2025-03-03,5,2.08,1,True,Debit Card,False,USA,SmartTV,True,0,1
CUST01134,Female,69,2024-12-07,Premium,30,4,2024-12-19,5,15.39,0,True,PayPal,False,India,Desktop,False,0,0
CUST01135,Male,18,2024-06-22,Standard,20,10,2025-04-11,5,7.83,0,False,Credit Card,False,Germany,SmartTV,False,2,0
CUST01136,Male,62,2024-03-14,Standard,20,13,2024-11-18,11,7.43,0,True,PayPal,True,India,Desktop,False,0,0
CUST01137,Male,40,2024-01-15,Basic,10,15,2024-02-12,7,12.46,0,False,PayPal,False,USA,Desktop,True,0,0
CUST01138,Male,67,2023-09-19,Standard,20,19,2024-02-08,4,16.06,0,True,Credit Card,True,Canada,Mobile,True,1,0
CUST01139,Female,59,2023-09-17,Premium,30,19,2025-03-14,7,4.06,2,False,Credit Card,True,UK,Desktop,False,2,1
CUST01140,Male,19,2025-04-16,Premium,30,0,2025-04-16,2,9.64,0,False,Credit Card,True,Canada,Mobile,False,0,0
CUST01141,Male,34,2023-03-28,Basic,10,25,2023-06-11,3,15.21,0,True,Debit Card,True,India,Mobile,True,0,0
CUST01142,Female,32,2023-07-10,Premium,30,21,2024-09-28,3,14.13,0,False,PayPal,True,Germany,SmartTV,False,1,1
CUST01143,Male,40,2023-08-12,Premium,30,20,2023-12-26,4,6.02,0,True,PayPal,False,USA,Mobile,False,2,0
CUST01144,Male,27,2022-11-26,Standard,20,29,2024-01-26,8,13.04,1,True,Debit Card,True,India,Mobile,False,0,0
CUST01145,Female,60,2023-03-10,Standard,20,25,2024-11-26,6,18.42,1,True,Credit Card,False,India,Desktop,True,0,0
CUST01146,Male,43,2024-11-17,Premium,30,5,2025-01-07,5,7.75,0,True,Credit Card,True,Germany,Mobile,True,1,1
CUST01147,Female,67,2022-12-14,Basic,10,28,2024-08-26,5,17.19,0,False,Credit Card,False,UK,SmartTV,True,1,0
CUST01148,Male,69,2023-04-20,Standard,20,24,2023-09-28,4,18.72,0,False,Debit Card,False,India,SmartTV,True,0,1
CUST01149,Female,32,2024-01-06,Basic,10,15,2024-03-11,3,1.2,1,False,PayPal,False,Germany,SmartTV,False,0,0
CUST01150,Female,56,2025-03-09,Premium,30,1,2025-04-03,8,19.0,0,True,Credit Card,False,UK,Desktop,True,2,0
CUST01151,Male,67,2022-04-28,Basic,10,36,2025-02-13,9,13.11,0,True,Credit Card,True,Germany,Desktop,False,0,0
CUST01152,Female,42,2025-02-05,Basic,10,2,2025-03-04,7,18.03,0,True,Debit Card,True,Germany,Desktop,True,2,1
CUST01153,Female,64,2024-04-14,Basic,10,12,2024-10-16,1,4.4,0,True,Debit Card,False,Germany,Mobile,True,1,1
CUST01154,Female,51,2024-11-12,Premium,30,5,2025-02-28,6,4.43,0,False,Debit Card,False,India,Mobile,True,0,1
CUST01155,Female,21,2023-08-17,Standard,20,20,2025-02-25,5,13.21,0,True,Debit Card,True,Canada,Mobile,False,2,0
CUST01156,Male,29,2022-07-17,Basic,10,33,2024-09-02,8,19.33,0,True,Debit Card,False,Canada,Desktop,False,1,1
CUST01157,Male,68,2024-11-16,Premium,30,5,2025-03-26,5,10.04,0,True,Debit Card,True,Canada,Desktop,False,0,1
CUST01158,Female,65,2022-08-17,Basic,10,32,2024-06-23,4,9.26,0,True,PayPal,False,UK,SmartTV,False,3,0
CUST01159,Male,55,2024-06-30,Basic,10,10,2024-07-10,2,13.24,0,False,PayPal,True,India,Mobile,False,2,0
CUST01160,Female,32,2023-04-23,Basic,10,24,2023-09-18,4,17.88,0,True,Debit Card,True,Canada,SmartTV,True,2,1
CUST01161,Female,18,2024-12-24,Premium,30,4,2025-01-07,4,3.35,1,True,Credit Card,True,India,Mobile,True,0,1
CUST01162,Female,37,2023-09-27,Basic,10,19,2025-01-11,6,11.71,0,True,Debit Card,False,Germany,Desktop,False,0,1
CUST01163,Female,41,2024-04-01,Basic,10,12,2024-04-30,4,14.19,1,False,Debit Card,False,Germany,SmartTV,False,1,0
CUST01164,Female,29,2025-01-26,Standard,20,3,2025-03-22,6,16.67,0,True,PayPal,True,India,Mobile,True,0,0
CUST01165,Male,34,2023-10-06,Basic,10,18,2024-11-11,2,9.61,0,False,Debit Card,True,India,SmartTV,True,0,1
CUST01166,Female,52,2023-06-01,Premium,30,22,2024-07-19,6,5.96,0,False,PayPal,True,Germany,SmartTV,True,1,0
CUST01167,Female,43,2025-02-15,Basic,10,2,2025-03-10,2,5.53,0,False,Credit Card,False,Germany,Mobile,True,2,1
CUST01168,Male,58,2024-03-03,Premium,30,13,2024-04-25,5,12.97,1,True,Debit Card,True,India,SmartTV,False,0,0
CUST01169,Male,26,2023-09-28,Premium,30,19,2025-01-15,4,2.31,1,True,Debit Card,True,UK,Desktop,False,1,0
CUST01170,Male,27,2022-08-16,Premium,30,32,2023-07-10,2,16.4,3,False,Debit Card,False,India,SmartTV,True,0,1
CUST01171,Female,24,2025-03-02,Basic,10,1,2025-03-26,3,7.27,0,True,Credit Card,True,Canada,SmartTV,True,1,0
CUST01172,Female,62,2022-05-15,Basic,10,35,2023-02-21,2,10.17,0,True,PayPal,False,UK,Desktop,True,1,0
CUST01173,Female,53,2023-04-29,Basic,10,24,2024-03-17,12,1.51,1,True,PayPal,False,India,Desktop,False,1,1
CUST01174,Female,63,2023-07-28,Standard,20,21,2025-02-28,12,6.76,0,False,Credit Card,True,Germany,Mobile,True,1,0
CUST01175,Male,26,2022-07-27,Premium,30,33,2024-02-03,8,15.29,0,True,Credit Card,True,UK,Mobile,True,0,0
CUST01176,Female,24,2022-08-04,Premium,30,32,2024-12-18,7,16.09,0,False,Debit Card,False,UK,Mobile,False,1,1
CUST01177,Female,65,2025-03-14,Standard,20,1,2025-03-22,5,18.02,0,False,PayPal,True,India,Mobile,True,1,1
CUST01178,Male,24,2024-05-08,Premium,30,11,2024-10-06,6,19.02,0,False,PayPal,False,USA,Desktop,False,0,0
CUST01179,Female,51,2024-07-17,Premium,30,9,2024-07-19,5,0.75,0,True,PayPal,True,India,SmartTV,True,0,0
CUST01180,Male,68,2022-10-13,Basic,10,30,2024-03-22,4,8.85,0,False,Credit Card,False,USA,SmartTV,True,1,0
CUST01181,Male,33,2024-07-22,Standard,20,9,2025-02-08,2,5.15,0,False,Debit Card,False,Germany,SmartTV,True,1,1
CUST01182,Male,57,2023-09-07,Standard,20,19,2023-09-15,4,7.87,2,True,Credit Card,True,India,Mobile,True,2,0
CUST01183,Female,41,2023-12-05,Standard,20,16,2024-07-26,2,3.08,0,False,PayPal,False,Canada,Mobile,False,0,1
CUST01184,Female,23,2023-05-19,Premium,30,23,2024-07-16,3,18.02,0,True,Credit Card,False,UK,Mobile,True,4,0
CUST01185,Female,53,2023-07-06,Standard,20,21,2025-04-15,3,5.8,0,True,PayPal,False,UK,Mobile,True,0,0
CUST01186,Female,22,2024-08-25,Premium,30,8,2025-03-29,2,1.29,1,False,PayPal,True,India,Desktop,True,2,1
CUST01187,Female,52,2022-11-18,Premium,30,29,2023-02-20,4,3.86,1,False,Debit Card,True,India,SmartTV,True,0,0
CUST01188,Female,37,2023-08-01,Basic,10,20,2025-02-26,5,12.14,2,True,Debit Card,True,USA,Mobile,True,3,1
CUST01189,Male,37,2024-09-04,Basic,10,7,2025-03-27,4,1.52,0,False,Debit Card,True,Germany,Mobile,True,1,0
CUST01190,Male,28,2023-07-20,Standard,20,21,2023-11-12,1,12.45,1,True,Credit Card,False,India,SmartTV,True,2,1
CUST01191,Female,33,2023-01-21,Premium,30,27,2023-06-23,2,16.64,1,True,Debit Card,True,Germany,Mobile,False,0,1
CUST01192,Male,59,2024-09-19,Premium,30,7,2025-02-15,4,11.16,0,False,Credit Card,True,Germany,Desktop,False,2,0
CUST01193,Male,47,2022-06-23,Basic,10,34,2023-09-08,2,7.45,0,False,PayPal,False,Canada,Desktop,False,2,0
CUST01194,Male,59,2025-02-09,Standard,20,2,2025-04-03,7,9.73,1,False,Credit Card,True,USA,Desktop,False,1,1
CUST01195,Female,63,2024-06-09,Basic,10,10,2025-04-12,3,17.12,3,False,Debit Card,False,India,Mobile,True,1,0
CUST01196,Male,36,2022-09-21,Standard,20,31,2023-08-27,7,4.65,0,False,Debit Card,False,Germany,SmartTV,True,1,0
